age_group,gender,height_category,weight_category,gymorhome,goal,budget,diet_type,workout_plan,diet_plan
senior,male,short,normal,home,stamina,medium,non-vegetarian,Mon: Running in Place; Tue: Burpees; Wed: HIIT Cardio; Thu: HIIT Cardio; Fri: Jump Rope; Sat: Jump Rope; Sun: Bodyweight Circuit,Breakfast: Grilled Chicken + Rice; Lunch: Grilled Chicken + Rice; Snacks: Fruit + Nuts; Dinner: Egg Omelette + Toast; Breakfast2: Egg Omelette + Toast; Lunch2: Fruit + Nuts; Snacks2: Fish Soup + Veggies
senior,male,tall,overweight,gym,flexibility,low,non-vegetarian,Mon: Yoga Machines; Tue: Core Machines; Wed: Balance Boards; Thu: Stretching; Fri: Pilates Machines; Sat: Yoga Machines; Sun: Core Machines,Breakfast: Protein Shake + Nuts; Lunch: Chicken Salad + Quinoa; Snacks: Fish + Veg Stir Fry; Dinner: Chicken Salad + Quinoa; Breakfast2: Fish + Veg Stir Fry; Lunch2: Eggs + Oats; Snacks2: Eggs + Oats
young,male,medium,obese,gym,weight-loss,high,vegan,Mon: Spinning; Tue: Battle Ropes; Wed: Battle Ropes; Thu: Spinning; Fri: Cross Trainer; Sat: Rowing Machine; Sun: Treadmill HIIT,Breakfast: Oatmeal + Almond Milk; Lunch: Lentil Salad + Veg; Snacks: Fruit + Nuts; Dinner: Lentil Salad + Veg; Breakfast2: Tofu Soup + Veggies; Lunch2: Fruit + Nuts; Snacks2: Tofu Soup + Veggies
senior,female,tall,underweight,home,weight-loss,low,non-vegetarian,Mon: High Knees; Tue: Mountain Climbers; Wed: Burpees; Thu: Jumping Jacks; Fri: Burpees; Sat: Bodyweight Circuit; Sun: Bodyweight Circuit,Breakfast: Protein Shake + Nuts; Lunch: Fish + Sweet Potato; Snacks: Fish + Sweet Potato; Dinner: Chicken + Rice + Veg; Breakfast2: Eggs + Oats + Milk; Lunch2: Protein Shake + Nuts; Snacks2: Eggs + Oats + Milk
teen,male,short,obese,gym,weight-loss,high,non-vegetarian,Mon: Battle Ropes; Tue: Rowing Machine; Wed: Treadmill HIIT; Thu: Battle Ropes; Fri: Cross Trainer; Sat: Treadmill HIIT; Sun: Rowing Machine,Breakfast: Fish + Sweet Potato; Lunch: Eggs + Oats + Milk; Snacks: Chicken + Rice + Veg; Dinner: Fish + Sweet Potato; Breakfast2: Protein Shake + Nuts; Lunch2: Eggs + Oats + Milk; Snacks2: Protein Shake + Nuts
senior,female,tall,normal,gym,weight-loss,high,vegan,Mon: Cross Trainer; Tue: Treadmill HIIT; Wed: Cross Trainer; Thu: Battle Ropes; Fri: Treadmill HIIT; Sat: Spinning; Sun: Rowing Machine,Breakfast: Tofu Soup + Veggies; Lunch: Lentil Salad + Veg; Snacks: Fruit + Nuts; Dinner: Lentil Salad + Veg; Breakfast2: Tofu Soup + Veggies; Lunch2: Oatmeal + Almond Milk; Snacks2: Fruit + Nuts
senior,female,medium,overweight,gym,flexibility,high,vegan,Mon: Balance Boards; Tue: Pilates Machines; Wed: Pilates Machines; Thu: Core Machines; Fri: Yoga Machines; Sat: Yoga Machines; Sun: Stretching,Breakfast: Oatmeal + Soy Milk; Lunch: Oatmeal + Soy Milk; Snacks: Fruit + Almond Yogurt; Dinner: Veg Stir Fry + Rice; Breakfast2: Salads + Tofu; Lunch2: Salads + Tofu; Snacks2: Fruit + Almond Yogurt
teen,female,medium,overweight,gym,weight-loss,high,vegan,Mon: Spinning; Tue: Battle Ropes; Wed: Treadmill HIIT; Thu: Cross Trainer; Fri: Treadmill HIIT; Sat: Rowing Machine; Sun: Cross Trainer,Breakfast: Lentil Salad + Veg; Lunch: Tofu Soup + Veggies; Snacks: Fruit + Nuts; Dinner: Lentil Salad + Veg; Breakfast2: Oatmeal + Almond Milk; Lunch2: Fruit + Nuts; Snacks2: Oatmeal + Almond Milk
young,male,tall,obese,home,stamina,low,vegan,Mon: Running in Place; Tue: Burpees; Wed: Bodyweight Circuit; Thu: Bodyweight Circuit; Fri: Jump Rope; Sat: Burpees; Sun: Running in Place,Breakfast: Fruit + Nuts; Lunch: Veggie Soup + Bread; Snacks: Fruit + Nuts; Dinner: Veg Wrap + Rice; Breakfast2: Veggie Soup + Bread; Lunch2: Smoothie Bowl; Snacks2: Veg Wrap + Rice
teen,male,medium,overweight,home,flexibility,low,vegetarian,Mon: Mobility Drills; Tue: Stretching; Wed: Mobility Drills; Thu: Pilates Mat; Fri: Stretching; Sat: Pilates Mat; Sun: Yoga Flow,Breakfast: Veg Stir Fry + Rice; Lunch: Fruit + Yogurt; Snacks: Fruit + Yogurt; Dinner: Oatmeal + Soy Milk; Breakfast2: Veg Stir Fry + Rice; Lunch2: Salads + Tofu; Snacks2: Salads + Tofu
young,male,medium,overweight,home,muscle-gain,medium,vegan,Mon: Pull-ups; Tue: Lunges; Wed: Lunges; Thu: Push-ups; Fri: Squats; Sat: Resistance Bands; Sun: Resistance Bands,Breakfast: Chickpeas + Brown Rice; Lunch: Tempeh Stir Fry + Veggies; Snacks: Tofu + Quinoa; Dinner: Nuts + Smoothie; Breakfast2: Tempeh Stir Fry + Veggies; Lunch2: Tofu + Quinoa; Snacks2: Nuts + Smoothie
senior,male,medium,underweight,home,muscle-gain,high,non-vegetarian,Mon: Lunges; Tue: Pull-ups; Wed: Resistance Bands; Thu: Push-ups; Fri: Squats; Sat: Pull-ups; Sun: Lunges,Breakfast: Fish Stir Fry + Veggies; Lunch: Fish Stir Fry + Veggies; Snacks: Chicken Breast + Brown Rice; Dinner: Eggs + Quinoa; Breakfast2: Chicken Breast + Brown Rice; Lunch2: Eggs + Quinoa; Snacks2: Protein Shake + Nuts
teen,male,tall,obese,gym,weight-loss,high,vegetarian,Mon: Battle Ropes; Tue: Rowing Machine; Wed: Cross Trainer; Thu: Rowing Machine; Fri: Treadmill HIIT; Sat: Spinning; Sun: Spinning,Breakfast: Vegetable Salad + Quinoa; Lunch: Vegetable Salad + Quinoa; Snacks: Oats + Skim Milk + Banana; Dinner: Fruit + Nuts; Breakfast2: Fruit + Nuts; Lunch2: Oats + Skim Milk + Banana; Snacks2: Lentil Soup + Veggies
young,female,tall,underweight,home,stamina,low,vegetarian,Mon: Bodyweight Circuit; Tue: Jump Rope; Wed: Running in Place; Thu: Burpees; Fri: Running in Place; Sat: Burpees; Sun: Bodyweight Circuit,Breakfast: Fruit + Nuts; Lunch: Smoothie + Oats; Snacks: Fruit + Nuts; Dinner: Vegetable Soup + Bread; Breakfast2: Vegetable Wraps + Rice; Lunch2: Vegetable Wraps + Rice; Snacks2: Vegetable Soup + Bread
senior,female,tall,obese,home,weight-loss,low,non-vegetarian,Mon: Jumping Jacks; Tue: Burpees; Wed: Mountain Climbers; Thu: Mountain Climbers; Fri: High Knees; Sat: Bodyweight Circuit; Sun: High Knees,Breakfast: Eggs + Oats + Milk; Lunch: Protein Shake + Nuts; Snacks: Chicken + Rice + Veg; Dinner: Chicken + Rice + Veg; Breakfast2: Fish + Sweet Potato; Lunch2: Fish + Sweet Potato; Snacks2: Protein Shake + Nuts
middle,female,tall,overweight,gym,flexibility,medium,vegetarian,Mon: Balance Boards; Tue: Yoga Machines; Wed: Pilates Machines; Thu: Stretching; Fri: Balance Boards; Sat: Yoga Machines; Sun: Stretching,Breakfast: Salads + Tofu; Lunch: Veg Stir Fry + Rice; Snacks: Veg Stir Fry + Rice; Dinner: Salads + Tofu; Breakfast2: Fruit + Yogurt; Lunch2: Fruit + Yogurt; Snacks2: Oatmeal + Soy Milk
teen,male,medium,overweight,home,stamina,medium,non-vegetarian,Mon: Jump Rope; Tue: Burpees; Wed: HIIT Cardio; Thu: Jump Rope; Fri: Running in Place; Sat: Bodyweight Circuit; Sun: HIIT Cardio,Breakfast: Fruit + Nuts; Lunch: Egg Omelette + Toast; Snacks: Grilled Chicken + Rice; Dinner: Fish Soup + Veggies; Breakfast2: Fish Soup + Veggies; Lunch2: Egg Omelette + Toast; Snacks2: Grilled Chicken + Rice
senior,female,tall,normal,home,weight-loss,low,non-vegetarian,Mon: High Knees; Tue: High Knees; Wed: Jumping Jacks; Thu: Mountain Climbers; Fri: Bodyweight Circuit; Sat: Jumping Jacks; Sun: Burpees,Breakfast: Fish + Sweet Potato; Lunch: Fish + Sweet Potato; Snacks: Protein Shake + Nuts; Dinner: Chicken + Rice + Veg; Breakfast2: Eggs + Oats + Milk; Lunch2: Protein Shake + Nuts; Snacks2: Chicken + Rice + Veg
teen,male,short,normal,home,stamina,low,non-vegetarian,Mon: Running in Place; Tue: Bodyweight Circuit; Wed: Bodyweight Circuit; Thu: Burpees; Fri: Burpees; Sat: HIIT Cardio; Sun: Running in Place,Breakfast: Fish Soup + Veggies; Lunch: Grilled Chicken + Rice; Snacks: Fish Soup + Veggies; Dinner: Egg Omelette + Toast; Breakfast2: Fruit + Nuts; Lunch2: Grilled Chicken + Rice; Snacks2: Fruit + Nuts
middle,male,short,obese,home,weight-loss,low,vegan,Mon: Bodyweight Circuit; Tue: Mountain Climbers; Wed: Mountain Climbers; Thu: Burpees; Fri: High Knees; Sat: Jumping Jacks; Sun: Bodyweight Circuit,Breakfast: Fruit + Nuts; Lunch: Oatmeal + Almond Milk; Snacks: Lentil Salad + Veg; Dinner: Tofu Soup + Veggies; Breakfast2: Lentil Salad + Veg; Lunch2: Tofu Soup + Veggies; Snacks2: Fruit + Nuts
teen,female,short,underweight,gym,muscle-gain,medium,non-vegetarian,Mon: Squat Rack; Tue: Pull-up Bar; Wed: Leg Press; Thu: Bench Press; Fri: Bench Press; Sat: Deadlift; Sun: Deadlift,Breakfast: Protein Shake + Nuts; Lunch: Chicken Breast + Brown Rice; Snacks: Chicken Breast + Brown Rice; Dinner: Fish Stir Fry + Veggies; Breakfast2: Eggs + Quinoa; Lunch2: Protein Shake + Nuts; Snacks2: Fish Stir Fry + Veggies
middle,female,medium,overweight,gym,weight-loss,medium,vegetarian,Mon: Cross Trainer; Tue: Spinning; Wed: Rowing Machine; Thu: Cross Trainer; Fri: Treadmill HIIT; Sat: Battle Ropes; Sun: Rowing Machine,Breakfast: Lentil Soup + Veggies; Lunch: Vegetable Salad + Quinoa; Snacks: Lentil Soup + Veggies; Dinner: Vegetable Salad + Quinoa; Breakfast2: Oats + Skim Milk + Banana; Lunch2: Fruit + Nuts; Snacks2: Fruit + Nuts
young,male,short,obese,gym,weight-loss,high,non-vegetarian,Mon: Spinning; Tue: Battle Ropes; Wed: Treadmill HIIT; Thu: Cross Trainer; Fri: Cross Trainer; Sat: Rowing Machine; Sun: Spinning,Breakfast: Fish + Sweet Potato; Lunch: Chicken + Rice + Veg; Snacks: Chicken + Rice + Veg; Dinner: Eggs + Oats + Milk; Breakfast2: Protein Shake + Nuts; Lunch2: Eggs + Oats + Milk; Snacks2: Fish + Sweet Potato
middle,male,short,underweight,gym,weight-loss,high,vegetarian,Mon: Spinning; Tue: Battle Ropes; Wed: Treadmill HIIT; Thu: Spinning; Fri: Rowing Machine; Sat: Cross Trainer; Sun: Treadmill HIIT,Breakfast: Oats + Skim Milk + Banana; Lunch: Fruit + Nuts; Snacks: Vegetable Salad + Quinoa; Dinner: Lentil Soup + Veggies; Breakfast2: Oats + Skim Milk + Banana; Lunch2: Vegetable Salad + Quinoa; Snacks2: Lentil Soup + Veggies
middle,male,tall,overweight,home,muscle-gain,medium,vegan,Mon: Push-ups; Tue: Pull-ups; Wed: Lunges; Thu: Resistance Bands; Fri: Push-ups; Sat: Pull-ups; Sun: Squats,Breakfast: Nuts + Smoothie; Lunch: Chickpeas + Brown Rice; Snacks: Tempeh Stir Fry + Veggies; Dinner: Tempeh Stir Fry + Veggies; Breakfast2: Tofu + Quinoa; Lunch2: Nuts + Smoothie; Snacks2: Chickpeas + Brown Rice
middle,male,tall,normal,gym,flexibility,low,vegan,Mon: Yoga Machines; Tue: Balance Boards; Wed: Stretching; Thu: Stretching; Fri: Core Machines; Sat: Pilates Machines; Sun: Pilates Machines,Breakfast: Salads + Tofu; Lunch: Oatmeal + Soy Milk; Snacks: Salads + Tofu; Dinner: Veg Stir Fry + Rice; Breakfast2: Fruit + Almond Yogurt; Lunch2: Veg Stir Fry + Rice; Snacks2: Oatmeal + Soy Milk
middle,male,medium,normal,home,weight-loss,medium,non-vegetarian,Mon: Mountain Climbers; Tue: Burpees; Wed: Jumping Jacks; Thu: Burpees; Fri: Bodyweight Circuit; Sat: High Knees; Sun: Bodyweight Circuit,Breakfast: Protein Shake + Nuts; Lunch: Fish + Sweet Potato; Snacks: Fish + Sweet Potato; Dinner: Chicken + Rice + Veg; Breakfast2: Chicken + Rice + Veg; Lunch2: Eggs + Oats + Milk; Snacks2: Eggs + Oats + Milk
young,female,tall,overweight,gym,weight-loss,medium,vegetarian,Mon: Rowing Machine; Tue: Battle Ropes; Wed: Treadmill HIIT; Thu: Cross Trainer; Fri: Spinning; Sat: Spinning; Sun: Treadmill HIIT,Breakfast: Vegetable Salad + Quinoa; Lunch: Vegetable Salad + Quinoa; Snacks: Lentil Soup + Veggies; Dinner: Lentil Soup + Veggies; Breakfast2: Oats + Skim Milk + Banana; Lunch2: Fruit + Nuts; Snacks2: Oats + Skim Milk + Banana
young,male,medium,overweight,home,muscle-gain,medium,vegan,Mon: Push-ups; Tue: Pull-ups; Wed: Resistance Bands; Thu: Squats; Fri: Lunges; Sat: Lunges; Sun: Resistance Bands,Breakfast: Chickpeas + Brown Rice; Lunch: Tofu + Quinoa; Snacks: Nuts + Smoothie; Dinner: Tempeh Stir Fry + Veggies; Breakfast2: Nuts + Smoothie; Lunch2: Chickpeas + Brown Rice; Snacks2: Tempeh Stir Fry + Veggies
teen,female,tall,underweight,home,stamina,medium,non-vegetarian,Mon: HIIT Cardio; Tue: Jump Rope; Wed: Burpees; Thu: Bodyweight Circuit; Fri: Burpees; Sat: Bodyweight Circuit; Sun: Jump Rope,Breakfast: Fish Soup + Veggies; Lunch: Grilled Chicken + Rice; Snacks: Egg Omelette + Toast; Dinner: Grilled Chicken + Rice; Breakfast2: Fruit + Nuts; Lunch2: Fruit + Nuts; Snacks2: Egg Omelette + Toast
young,female,tall,underweight,gym,weight-loss,high,vegetarian,Mon: Rowing Machine; Tue: Battle Ropes; Wed: Spinning; Thu: Cross Trainer; Fri: Rowing Machine; Sat: Treadmill HIIT; Sun: Battle Ropes,Breakfast: Vegetable Salad + Quinoa; Lunch: Lentil Soup + Veggies; Snacks: Fruit + Nuts; Dinner: Oats + Skim Milk + Banana; Breakfast2: Vegetable Salad + Quinoa; Lunch2: Lentil Soup + Veggies; Snacks2: Fruit + Nuts
young,male,short,underweight,gym,muscle-gain,medium,non-vegetarian,Mon: Deadlift; Tue: Pull-up Bar; Wed: Leg Press; Thu: Bench Press; Fri: Pull-up Bar; Sat: Bench Press; Sun: Squat Rack,Breakfast: Chicken Breast + Brown Rice; Lunch: Eggs + Quinoa; Snacks: Fish Stir Fry + Veggies; Dinner: Chicken Breast + Brown Rice; Breakfast2: Fish Stir Fry + Veggies; Lunch2: Protein Shake + Nuts; Snacks2: Protein Shake + Nuts
middle,male,tall,normal,home,weight-loss,low,non-vegetarian,Mon: Mountain Climbers; Tue: High Knees; Wed: High Knees; Thu: Bodyweight Circuit; Fri: Jumping Jacks; Sat: Burpees; Sun: Mountain Climbers,Breakfast: Fish + Sweet Potato; Lunch: Chicken + Rice + Veg; Snacks: Eggs + Oats + Milk; Dinner: Chicken + Rice + Veg; Breakfast2: Protein Shake + Nuts; Lunch2: Eggs + Oats + Milk; Snacks2: Protein Shake + Nuts
young,female,tall,underweight,home,weight-loss,medium,non-vegetarian,Mon: Jumping Jacks; Tue: Mountain Climbers; Wed: Jumping Jacks; Thu: High Knees; Fri: Burpees; Sat: Bodyweight Circuit; Sun: Bodyweight Circuit,Breakfast: Chicken + Rice + Veg; Lunch: Protein Shake + Nuts; Snacks: Eggs + Oats + Milk; Dinner: Fish + Sweet Potato; Breakfast2: Fish + Sweet Potato; Lunch2: Eggs + Oats + Milk; Snacks2: Chicken + Rice + Veg
teen,female,tall,normal,home,weight-loss,low,vegan,Mon: Mountain Climbers; Tue: Burpees; Wed: Jumping Jacks; Thu: Burpees; Fri: Mountain Climbers; Sat: Bodyweight Circuit; Sun: High Knees,Breakfast: Oatmeal + Almond Milk; Lunch: Fruit + Nuts; Snacks: Lentil Salad + Veg; Dinner: Oatmeal + Almond Milk; Breakfast2: Lentil Salad + Veg; Lunch2: Tofu Soup + Veggies; Snacks2: Fruit + Nuts
senior,male,tall,underweight,home,stamina,low,non-vegetarian,Mon: Running in Place; Tue: Bodyweight Circuit; Wed: Burpees; Thu: Running in Place; Fri: Jump Rope; Sat: Jump Rope; Sun: Bodyweight Circuit,Breakfast: Fruit + Nuts; Lunch: Fish Soup + Veggies; Snacks: Egg Omelette + Toast; Dinner: Fruit + Nuts; Breakfast2: Egg Omelette + Toast; Lunch2: Fish Soup + Veggies; Snacks2: Grilled Chicken + Rice
middle,female,medium,obese,gym,muscle-gain,medium,vegan,Mon: Bench Press; Tue: Deadlift; Wed: Leg Press; Thu: Squat Rack; Fri: Pull-up Bar; Sat: Deadlift; Sun: Squat Rack,Breakfast: Tempeh Stir Fry + Veggies; Lunch: Tempeh Stir Fry + Veggies; Snacks: Nuts + Smoothie; Dinner: Chickpeas + Brown Rice; Breakfast2: Tofu + Quinoa; Lunch2: Tofu + Quinoa; Snacks2: Chickpeas + Brown Rice
young,female,tall,normal,home,stamina,low,non-vegetarian,Mon: Running in Place; Tue: HIIT Cardio; Wed: Running in Place; Thu: Burpees; Fri: Jump Rope; Sat: Jump Rope; Sun: HIIT Cardio,Breakfast: Grilled Chicken + Rice; Lunch: Egg Omelette + Toast; Snacks: Grilled Chicken + Rice; Dinner: Fruit + Nuts; Breakfast2: Fish Soup + Veggies; Lunch2: Fruit + Nuts; Snacks2: Egg Omelette + Toast
teen,female,medium,underweight,home,stamina,low,vegetarian,Mon: Burpees; Tue: Bodyweight Circuit; Wed: HIIT Cardio; Thu: Bodyweight Circuit; Fri: HIIT Cardio; Sat: Jump Rope; Sun: Burpees,Breakfast: Smoothie + Oats; Lunch: Vegetable Wraps + Rice; Snacks: Smoothie + Oats; Dinner: Fruit + Nuts; Breakfast2: Fruit + Nuts; Lunch2: Vegetable Wraps + Rice; Snacks2: Vegetable Soup + Bread
young,female,short,underweight,gym,muscle-gain,high,vegetarian,Mon: Squat Rack; Tue: Leg Press; Wed: Squat Rack; Thu: Deadlift; Fri: Bench Press; Sat: Pull-up Bar; Sun: Deadlift,Breakfast: Chickpeas + Quinoa; Lunch: Nuts + Smoothie; Snacks: Nuts + Smoothie; Dinner: Paneer + Brown Rice; Breakfast2: Tofu Stir Fry + Veggies; Lunch2: Chickpeas + Quinoa; Snacks2: Tofu Stir Fry + Veggies
teen,male,medium,overweight,gym,stamina,high,vegan,Mon: Stair Climber; Tue: Elliptical; Wed: Elliptical; Thu: Jump Rope; Fri: Circuit Training; Sat: HIIT Treadmill; Sun: HIIT Treadmill,Breakfast: Smoothie Bowl; Lunch: Veggie Soup + Bread; Snacks: Veg Wrap + Rice; Dinner: Veggie Soup + Bread; Breakfast2: Veg Wrap + Rice; Lunch2: Smoothie Bowl; Snacks2: Fruit + Nuts
middle,male,short,underweight,home,weight-loss,medium,vegetarian,Mon: Jumping Jacks; Tue: High Knees; Wed: Bodyweight Circuit; Thu: Mountain Climbers; Fri: Burpees; Sat: High Knees; Sun: Jumping Jacks,Breakfast: Vegetable Salad + Quinoa; Lunch: Fruit + Nuts; Snacks: Lentil Soup + Veggies; Dinner: Lentil Soup + Veggies; Breakfast2: Fruit + Nuts; Lunch2: Oats + Skim Milk + Banana; Snacks2: Vegetable Salad + Quinoa
senior,female,medium,underweight,home,weight-loss,low,vegetarian,Mon: Burpees; Tue: Jumping Jacks; Wed: Jumping Jacks; Thu: High Knees; Fri: High Knees; Sat: Mountain Climbers; Sun: Bodyweight Circuit,Breakfast: Fruit + Nuts; Lunch: Vegetable Salad + Quinoa; Snacks: Oats + Skim Milk + Banana; Dinner: Fruit + Nuts; Breakfast2: Oats + Skim Milk + Banana; Lunch2: Vegetable Salad + Quinoa; Snacks2: Lentil Soup + Veggies
teen,male,tall,obese,home,stamina,low,vegetarian,Mon: Burpees; Tue: Burpees; Wed: Jump Rope; Thu: Bodyweight Circuit; Fri: Bodyweight Circuit; Sat: HIIT Cardio; Sun: Running in Place,Breakfast: Vegetable Wraps + Rice; Lunch: Smoothie + Oats; Snacks: Fruit + Nuts; Dinner: Vegetable Soup + Bread; Breakfast2: Vegetable Wraps + Rice; Lunch2: Smoothie + Oats; Snacks2: Vegetable Soup + Bread
middle,male,short,normal,gym,stamina,medium,vegan,Mon: HIIT Treadmill; Tue: Circuit Training; Wed: Circuit Training; Thu: Elliptical; Fri: Stair Climber; Sat: Elliptical; Sun: HIIT Treadmill,Breakfast: Veggie Soup + Bread; Lunch: Fruit + Nuts; Snacks: Fruit + Nuts; Dinner: Smoothie Bowl; Breakfast2: Veggie Soup + Bread; Lunch2: Smoothie Bowl; Snacks2: Veg Wrap + Rice
middle,male,short,overweight,gym,flexibility,low,vegetarian,Mon: Core Machines; Tue: Stretching; Wed: Core Machines; Thu: Pilates Machines; Fri: Pilates Machines; Sat: Yoga Machines; Sun: Stretching,Breakfast: Veg Stir Fry + Rice; Lunch: Oatmeal + Soy Milk; Snacks: Salads + Tofu; Dinner: Oatmeal + Soy Milk; Breakfast2: Fruit + Yogurt; Lunch2: Salads + Tofu; Snacks2: Fruit + Yogurt
middle,male,tall,overweight,gym,muscle-gain,high,vegetarian,Mon: Deadlift; Tue: Bench Press; Wed: Leg Press; Thu: Deadlift; Fri: Squat Rack; Sat: Pull-up Bar; Sun: Bench Press,Breakfast: Paneer + Brown Rice; Lunch: Tofu Stir Fry + Veggies; Snacks: Chickpeas + Quinoa; Dinner: Paneer + Brown Rice; Breakfast2: Nuts + Smoothie; Lunch2: Tofu Stir Fry + Veggies; Snacks2: Nuts + Smoothie
teen,male,tall,overweight,gym,muscle-gain,high,vegetarian,Mon: Squat Rack; Tue: Pull-up Bar; Wed: Deadlift; Thu: Deadlift; Fri: Pull-up Bar; Sat: Squat Rack; Sun: Bench Press,Breakfast: Nuts + Smoothie; Lunch: Chickpeas + Quinoa; Snacks: Tofu Stir Fry + Veggies; Dinner: Paneer + Brown Rice; Breakfast2: Tofu Stir Fry + Veggies; Lunch2: Chickpeas + Quinoa; Snacks2: Paneer + Brown Rice
senior,female,short,normal,home,flexibility,low,vegetarian,Mon: Balance Exercises; Tue: Pilates Mat; Wed: Balance Exercises; Thu: Mobility Drills; Fri: Stretching; Sat: Stretching; Sun: Yoga Flow,Breakfast: Fruit + Yogurt; Lunch: Oatmeal + Soy Milk; Snacks: Veg Stir Fry + Rice; Dinner: Salads + Tofu; Breakfast2: Salads + Tofu; Lunch2: Oatmeal + Soy Milk; Snacks2: Veg Stir Fry + Rice
middle,male,medium,overweight,gym,muscle-gain,medium,vegan,Mon: Deadlift; Tue: Squat Rack; Wed: Bench Press; Thu: Squat Rack; Fri: Leg Press; Sat: Pull-up Bar; Sun: Deadlift,Breakfast: Chickpeas + Brown Rice; Lunch: Nuts + Smoothie; Snacks: Tempeh Stir Fry + Veggies; Dinner: Tofu + Quinoa; Breakfast2: Nuts + Smoothie; Lunch2: Tofu + Quinoa; Snacks2: Tempeh Stir Fry + Veggies
middle,female,short,overweight,home,flexibility,low,non-vegetarian,Mon: Stretching; Tue: Pilates Mat; Wed: Balance Exercises; Thu: Mobility Drills; Fri: Mobility Drills; Sat: Yoga Flow; Sun: Yoga Flow,Breakfast: Eggs + Oats; Lunch: Chicken Salad + Quinoa; Snacks: Fish + Veg Stir Fry; Dinner: Chicken Salad + Quinoa; Breakfast2: Protein Shake + Nuts; Lunch2: Fish + Veg Stir Fry; Snacks2: Eggs + Oats
middle,female,tall,underweight,gym,flexibility,high,vegan,Mon: Stretching; Tue: Yoga Machines; Wed: Core Machines; Thu: Balance Boards; Fri: Pilates Machines; Sat: Balance Boards; Sun: Stretching,Breakfast: Oatmeal + Soy Milk; Lunch: Veg Stir Fry + Rice; Snacks: Salads + Tofu; Dinner: Fruit + Almond Yogurt; Breakfast2: Fruit + Almond Yogurt; Lunch2: Veg Stir Fry + Rice; Snacks2: Oatmeal + Soy Milk
teen,female,medium,underweight,gym,weight-loss,medium,non-vegetarian,Mon: Cross Trainer; Tue: Spinning; Wed: Battle Ropes; Thu: Battle Ropes; Fri: Spinning; Sat: Treadmill HIIT; Sun: Cross Trainer,Breakfast: Fish + Sweet Potato; Lunch: Chicken + Rice + Veg; Snacks: Protein Shake + Nuts; Dinner: Protein Shake + Nuts; Breakfast2: Eggs + Oats + Milk; Lunch2: Eggs + Oats + Milk; Snacks2: Fish + Sweet Potato
senior,male,short,underweight,home,flexibility,high,vegan,Mon: Yoga Flow; Tue: Balance Exercises; Wed: Mobility Drills; Thu: Pilates Mat; Fri: Stretching; Sat: Yoga Flow; Sun: Balance Exercises,Breakfast: Fruit + Almond Yogurt; Lunch: Veg Stir Fry + Rice; Snacks: Fruit + Almond Yogurt; Dinner: Salads + Tofu; Breakfast2: Oatmeal + Soy Milk; Lunch2: Veg Stir Fry + Rice; Snacks2: Oatmeal + Soy Milk
teen,female,short,overweight,home,stamina,high,vegan,Mon: Running in Place; Tue: Burpees; Wed: Running in Place; Thu: HIIT Cardio; Fri: HIIT Cardio; Sat: Jump Rope; Sun: Burpees,Breakfast: Smoothie Bowl; Lunch: Smoothie Bowl; Snacks: Fruit + Nuts; Dinner: Veg Wrap + Rice; Breakfast2: Veg Wrap + Rice; Lunch2: Fruit + Nuts; Snacks2: Veggie Soup + Bread
young,male,tall,obese,gym,weight-loss,medium,vegetarian,Mon: Spinning; Tue: Battle Ropes; Wed: Battle Ropes; Thu: Treadmill HIIT; Fri: Cross Trainer; Sat: Rowing Machine; Sun: Spinning,Breakfast: Oats + Skim Milk + Banana; Lunch: Lentil Soup + Veggies; Snacks: Vegetable Salad + Quinoa; Dinner: Fruit + Nuts; Breakfast2: Oats + Skim Milk + Banana; Lunch2: Fruit + Nuts; Snacks2: Vegetable Salad + Quinoa
young,male,medium,underweight,gym,stamina,low,vegetarian,Mon: Circuit Training; Tue: HIIT Treadmill; Wed: Circuit Training; Thu: Stair Climber; Fri: Elliptical; Sat: Stair Climber; Sun: Jump Rope,Breakfast: Vegetable Soup + Bread; Lunch: Fruit + Nuts; Snacks: Vegetable Soup + Bread; Dinner: Vegetable Wraps + Rice; Breakfast2: Smoothie + Oats; Lunch2: Vegetable Wraps + Rice; Snacks2: Fruit + Nuts
